"Id","IdParinte","Sectiune","An","NumeInstitutie","DenumireIndicator","Suma"
"16","16","5101","2013","Ministerul finantelor publice","TITLUL XI CHELTUIELI AFERENTE PROGRAMELOR CU FINANTARE RAMBURSABILA","16700"
"16","16","5101","2013","Ministerul finantelor publice","TITLUL XII ACTIVE NEFINANCIARE","75228"
"16","16","5401","2013","Ministerul finantelor publice","ALTE SERVICII PUBLICE GENERALE","471407"
"16","16","5401","2013","Ministerul finantelor publice","TITLUL II BUNURI SI SERVICII","16235"
"16","16","5401","2013","Ministerul finantelor publice","TITLUL VII ALTE TRANSFERURI","333"
"16","16","5401","2013","Ministerul finantelor publice","TITLUL X ALTE CHELTUIELI","184491"
"16","16","5401","2013","Ministerul finantelor publice","TITLUL XIII ACTIVE FINANCIARE","270348"
"16","16","8701","2013","Ministerul finantelor publice","ALTE ACTIUNI ECONOMICE","2109"
"16","16","8701","2013","Ministerul finantelor publice","TITLUL XI CHELTUIELI AFERENTE PROGRAMELOR CU FINANTARE RAMBURSABILA","2109"
"17","0","5001","2013","Ministerul justitiei","CHELTUIELI - BUGET DE STAT","2301551"
"17","17","5001","2013","Ministerul justitiei","TITLUL I CHELTUIELI DE PERSONAL","1293332"
"17","17","5001","2013","Ministerul justitiei","TITLUL II BUNURI SI SERVICII","157539"
"17","17","5001","2013","Ministerul justitiei","TITLUL VI TRANSFERURI INTRE UNITATI ALE ADMINISTRATIEI PUBLICE","780119"
"17","17","5001","2013","Ministerul justitiei","TITLUL VII ALTE TRANSFERURI","1877"
"17","17","5001","2013","Ministerul justitiei","TITLUL VIII PROIECTE CU FINANTARE DIN FONDURI EXTERNE NERAMBURSABILE (FEN) POSTADERARE","14448"
"17","17","5001","2013","Ministerul justitiei","TITLUL IX ASISTENTA SOCIALA","186"
"17","17","5001","2013","Ministerul justitiei","TITLUL XI CHELTUIELI AFERENTE PROGRAMELOR CU FINANTARE RAMBURSABILA","19050"
"17","17","5001","2013","Ministerul justitiei","TITLUL XII ACTIVE NEFINANCIARE","35000"
"17","17","5401","2013","Ministerul justitiei","ALTE SERVICII PUBLICE GENERALE","284"
"17","17","5401","2013","Ministerul justitiei","TITLUL II BUNURI SI SERVICII","284"
"17","17","6101","2013","Ministerul justitiei","ORDINE PUBLICA SI SIGURANTA NATIONALA","2298893"
"17","17","6101","2013","Ministerul justitiei","TITLUL I CHELTUIELI DE PERSONAL","1293332"
"17","17","6101","2013","Ministerul justitiei","TITLUL II BUNURI SI SERVICII","157255"
"17","17","6101","2013","Ministerul justitiei","TITLUL VI TRANSFERURI INTRE UNITATI ALE ADMINISTRATIEI PUBLICE","777931"
"17","17","6101","2013","Ministerul justitiei","TITLUL VII ALTE TRANSFERURI","1877"
"17","17","6101","2013","Ministerul justitiei","TITLUL VIII PROIECTE CU FINANTARE DIN FONDURI EXTERNE NERAMBURSABILE (FEN) POSTADERARE","14448"
"17","17","6101","2013","Ministerul justitiei","TITLUL XI CHELTUIELI AFERENTE PROGRAMELOR CU FINANTARE RAMBURSABILA","19050"
"17","17","6101","2013","Ministerul justitiei","TITLUL XII ACTIVE NEFINANCIARE","35000"
"17","17","6801","2013","Ministerul justitiei","ASIGURARI SI ASISTENTA SOCIALA","2374"
"17","17","6801","2013","Ministerul justitiei","TITLUL VI TRANSFERURI INTRE UNITATI ALE ADMINISTRATIEI PUBLICE","2188"
"17","17","6801","2013","Ministerul justitiei","TITLUL IX ASISTENTA SOCIALA","186"
"18","0","5001","2013","Ministerul apararii nationale","CHELTUIELI - BUGET DE STAT","5194905"
"18","18","5001","2013","Ministerul apararii nationale","TITLUL I CHELTUIELI DE PERSONAL","3909976"
"18","18","5001","2013","Ministerul apararii nationale","TITLUL II BUNURI SI SERVICII","591907"
"18","18","5001","2013","Ministerul apararii nationale","TITLUL VI TRANSFERURI INTRE UNITATI ALE ADMINISTRATIEI PUBLICE","181209"
"18","18","5001","2013","Ministerul apararii nationale","TITLUL VII ALTE TRANSFERURI","116032"
"18","18","5001","2013","Ministerul apararii nationale","TITLUL IX ASISTENTA SOCIALA","80092"
"18","18","5001","2013","Ministerul apararii nationale","TITLUL X ALTE CHELTUIELI","4254"
"18","18","5001","2013","Ministerul apararii nationale","TITLUL XII ACTIVE NEFINANCIARE","311435"
"18","18","5101","2013","Ministerul apararii nationale","AUTORITATI PUBLICE SI ACTIUNI EXTERNE","1784"
"18","18","5101","2013","Ministerul apararii nationale","TITLUL I CHELTUIELI DE PERSONAL","1454"
"18","18","5101","2013","Ministerul apararii nationale","TITLUL II BUNURI SI SERVICII","178"
"18","18","5101","2013","Ministerul apararii nationale","TITLUL VI TRANSFERURI INTRE UNITATI ALE ADMINISTRATIEI PUBLICE","2"
"18","18","5101","2013","Ministerul apararii nationale","TITLUL VII ALTE TRANSFERURI","150"
"18","18","5401","2013","Ministerul apararii nationale","ALTE SERVICII PUBLICE GENERALE","3080"
"18","18","5401","2013","Ministerul apararii nationale","TITLUL II BUNURI SI SERVICII","80"
"18","18","5401","2013","Ministerul apararii nationale","TITLUL X ALTE CHELTUIELI","3000"
"18","18","6001","2013","Ministerul apararii nationale","APARARE","4465696"
"18","18","6001","2013","Ministerul apararii nationale","TITLUL I CHELTUIELI DE PERSONAL","3493232"
"18","18","6001","2013","Ministerul apararii nationale","TITLUL II BUNURI SI SERVICII","482590"
"18","18","6001","2013","Ministerul apararii nationale","TITLUL VI TRANSFERURI INTRE UNITATI ALE ADMINISTRATIEI PUBLICE","94552"
"18","18","6001","2013","Ministerul apararii nationale","TITLUL VII ALTE TRANSFERURI","115882"
"18","18","6001","2013","Ministerul apararii nationale","TITLUL IX ASISTENTA SOCIALA","105"
"18","18","6001","2013","Ministerul apararii nationale","TITLUL X ALTE CHELTUIELI","250"
"18","18","6001","2013","Ministerul apararii nationale","TITLUL XII ACTIVE NEFINANCIARE","279085"
"18","18","6101","2013","Ministerul apararii nationale","ORDINE PUBLICA SI SIGURANTA NATIONALA","332701"
"18","18","6101","2013","Ministerul apararii nationale","TITLUL I CHELTUIELI DE PERSONAL","265231"
"18","18","6101","2013","Ministerul apararii nationale","TITLUL II BUNURI SI SERVICII","37280"
"18","18","6101","2013","Ministerul apararii nationale","TITLUL VI TRANSFERURI INTRE UNITATI ALE ADMINISTRATIEI PUBLICE","26"
"18","18","6101","2013","Ministerul apararii nationale","TITLUL XII ACTIVE NEFINANCIARE","30164"
"18","18","6501","2013","Ministerul apararii nationale","INVATAMANT","212882"
"18","18","6501","2013","Ministerul apararii nationale","TITLUL I CHELTUIELI DE PERSONAL","140004"
"18","18","6501","2013","Ministerul apararii nationale","TITLUL II BUNURI SI SERVICII","70263"
"18","18","6501","2013","Ministerul apararii nationale","TITLUL IX ASISTENTA SOCIALA","512"
"18","18","6501","2013","Ministerul apararii nationale","TITLUL XII ACTIVE NEFINANCIARE","2103"
"18","18","6601","2013","Ministerul apararii nationale","SANATATE","54024"
"18","18","6601","2013","Ministerul apararii nationale","TITLUL I CHELTUIELI DE PERSONAL","9417"
"18","18","6601","2013","Ministerul apararii nationale","TITLUL II BUNURI SI SERVICII","1196"
"18","18","6601","2013","Ministerul apararii nationale","TITLUL VI TRANSFERURI INTRE UNITATI ALE ADMINISTRATIEI PUBLICE","43328"
"18","18","6601","2013","Ministerul apararii nationale","TITLUL XII ACTIVE NEFINANCIARE","83"
"18","18","6701","2013","Ministerul apararii nationale","CULTURA, RECREERE SI RELIGIE","42369"
"18","18","6701","2013","Ministerul apararii nationale","TITLUL VI TRANSFERURI INTRE UNITATI ALE ADMINISTRATIEI PUBLICE","42369"
"18","18","6801","2013","Ministerul apararii nationale","ASIGURARI SI ASISTENTA SOCIALA","81365"
"18","18","6801","2013","Ministerul apararii nationale","TITLUL I CHELTUIELI DE PERSONAL","638"
"18","18","6801","2013","Ministerul apararii nationale","TITLUL II BUNURI SI SERVICII","320"
"18","18","6801","2013","Ministerul apararii nationale","TITLUL VI TRANSFERURI INTRE UNITATI ALE ADMINISTRATIEI PUBLICE","932"
"18","18","6801","2013","Ministerul apararii nationale","TITLUL IX ASISTENTA SOCIALA","79475"
"18","18","8401","2013","Ministerul apararii nationale","TRANSPORTURI","1004"
"18","18","8401","2013","Ministerul apararii nationale","TITLUL X ALTE CHELTUIELI","1004"
"19","0","5001","2013","Ministerul afacerilor interne","CHELTUIELI - BUGET DE STAT","7972817"
"19","19","5001","2013","Ministerul afacerilor interne","TITLUL I CHELTUIELI DE PERSONAL","6962379"
"19","19","5001","2013","Ministerul afacerilor interne","TITLUL II BUNURI SI SERVICII","394854"
"19","19","5001","2013","Ministerul afacerilor interne","TITLUL VI TRANSFERURI INTRE UNITATI ALE ADMINISTRATIEI PUBLICE","85494"
"19","19","5001","2013","Ministerul afacerilor interne","TITLUL VII ALTE TRANSFERURI","7179"
"19","19","5001","2013","Ministerul afacerilor interne","TITLUL VIII PROIECTE CU FINANTARE DIN FONDURI EXTERNE NERAMBURSABILE (FEN) POSTADERARE","168993"
"19","19","5001","2013","Ministerul afacerilor interne","TITLUL IX ASISTENTA SOCIALA","62794"
"19","19","5001","2013","Ministerul afacerilor interne","TITLUL X ALTE CHELTUIELI","6285"
"19","19","5001","2013","Ministerul afacerilor interne","TITLUL XI CHELTUIELI AFERENTE PROGRAMELOR CU FINANTARE RAMBURSABILA","4122"
"19","19","5001","2013","Ministerul afacerilor interne","TITLUL XII ACTIVE NEFINANCIARE","280717"
"19","19","5101","2013","Ministerul afacerilor interne","AUTORITATI PUBLICE SI ACTIUNI EXTERNE","117102"
"19","19","5101","2013","Ministerul afacerilor interne","TITLUL I CHELTUIELI DE PERSONAL","80903"
"19","19","5101","2013","Ministerul afacerilor interne","TITLUL II BUNURI SI SERVICII","18513"
"19","19","5101","2013","Ministerul afacerilor interne","TITLUL VII ALTE TRANSFERURI","50"
"19","19","5101","2013","Ministerul afacerilor interne","TITLUL VIII PROIECTE CU FINANTARE DIN FONDURI EXTERNE NERAMBURSABILE (FEN) POSTADERARE","16088"
"19","19","5101","2013","Ministerul afacerilor interne","TITLUL X ALTE CHELTUIELI","1185"
"19","19","5101","2013","Ministerul afacerilor interne","TITLUL XII ACTIVE NEFINANCIARE","363"
"19","19","6101","2013","Ministerul afacerilor interne","ORDINE PUBLICA SI SIGURANTA NATIONALA","7426357"
"19","19","6101","2013","Ministerul afacerilor interne","TITLUL I CHELTUIELI DE PERSONAL","6798215"
"19","19","6101","2013","Ministerul afacerilor interne","TITLUL II BUNURI SI SERVICII","337757"
"19","19","6101","2013","Ministerul afacerilor interne","TITLUL VI TRANSFERURI INTRE UNITATI ALE ADMINISTRATIEI PUBLICE","50216"
"19","19","6101","2013","Ministerul afacerilor interne","TITLUL VII ALTE TRANSFERURI","7129"
"19","19","6101","2013","Ministerul afacerilor interne","TITLUL VIII PROIECTE CU FINANTARE DIN FONDURI EXTERNE NERAMBURSABILE (FEN) POSTADERARE","149905"
"19","19","6101","2013","Ministerul afacerilor interne","TITLUL X ALTE CHELTUIELI","4200"
"19","19","6101","2013","Ministerul afacerilor interne","TITLUL XI CHELTUIELI AFERENTE PROGRAMELOR CU FINANTARE RAMBURSABILA","4122"
"19","19","6101","2013","Ministerul afacerilor interne","TITLUL XII ACTIVE NEFINANCIARE","74813"
"19","19","6501","2013","Ministerul afacerilor interne","INVATAMANT","120973"
"19","19","6501","2013","Ministerul afacerilor interne","TITLUL I CHELTUIELI DE PERSONAL","83261"
"19","19","6501","2013","Ministerul afacerilor interne","TITLUL II BUNURI SI SERVICII","31101"
"19","19","6501","2013","Ministerul afacerilor interne","TITLUL VIII PROIECTE CU FINANTARE DIN FONDURI EXTERNE NERAMBURSABILE (FEN) POSTADERARE","3000"
"19","19","6501","2013","Ministerul afacerilor interne","TITLUL IX ASISTENTA SOCIALA","220"
"19","19","6501","2013","Ministerul afacerilor interne","TITLUL X ALTE CHELTUIELI","400"
"19","19","6501","2013","Ministerul afacerilor interne","TITLUL XII ACTIVE NEFINANCIARE","2991"
"19","19","6701","2013","Ministerul afacerilor interne","CULTURA, RECREERE SI RELIGIE","33126"
"19","19","6701","2013","Ministerul afacerilor interne","TITLUL VI TRANSFERURI INTRE UNITATI ALE ADMINISTRATIEI PUBLICE","33126"
"19","19","6801","2013","Ministerul afacerilor interne","ASIGURARI SI ASISTENTA SOCIALA","67726"
"19","19","6801","2013","Ministerul afacerilor interne","TITLUL II BUNURI SI SERVICII","2500"
"19","19","6801","2013","Ministerul afacerilor interne","TITLUL VI TRANSFERURI INTRE UNITATI ALE ADMINISTRATIEI PUBLICE","2152"
"19","19","6801","2013","Ministerul afacerilor interne","TITLUL IX ASISTENTA SOCIALA","62574"
"19","19","6801","2013","Ministerul afacerilor interne","TITLUL X ALTE CHELTUIELI","500"
"19","19","8001","2013","Ministerul afacerilor interne","ACTIUNI GENERALE ECONOMICE, COMERCIALE SI DE MUNCA","207533"
"19","19","8001","2013","Ministerul afacerilor interne","TITLUL II BUNURI SI SERVICII","4983"
"19","19","8001","2013","Ministerul afacerilor interne","TITLUL XII ACTIVE NEFINANCIARE","202550"
"20","0","5001","2013","Ministerul muncii, familiei, protectiei sociale si persoanelor varstnice","CHELTUIELI - BUGET DE STAT","30440524"
"20","20","5001","2013","Ministerul muncii, familiei, protectiei sociale si persoanelor varstnice","TITLUL I CHELTUIELI DE PERSONAL","214176"
"20","20","5001","2013","Ministerul muncii, familiei, protectiei sociale si persoanelor varstnice","TITLUL II BUNURI SI SERVICII","175736"
"20","20","5001","2013","Ministerul muncii, familiei, protectiei sociale si persoanelor varstnice","TITLUL VI TRANSFERURI INTRE UNITATI ALE ADMINISTRATIEI PUBLICE","16034136"
"20","20","5001","2013","Ministerul muncii, familiei, protectiei sociale si persoanelor varstnice","TITLUL VII ALTE TRANSFERURI","4672"
"20","20","5001","2013","Ministerul muncii, familiei, protectiei sociale si persoanelor varstnice","TITLUL VIII PROIECTE CU FINANTARE DIN FONDURI EXTERNE NERAMBURSABILE (FEN) POSTADERARE","325646"
"20","20","5001","2013","Ministerul muncii, familiei, protectiei sociale si persoanelor varstnice","TITLUL IX ASISTENTA SOCIALA","13572736"
"20","20","5001","2013","Ministerul muncii, familiei, protectiei sociale si persoanelor varstnice","TITLUL X ALTE CHELTUIELI","30600"
"20","20","5001","2013","Ministerul muncii, familiei, protectiei sociale si persoanelor varstnice","TITLUL XI CHELTUIELI AFERENTE PROGRAMELOR CU FINANTARE RAMBURSABILA","78726"
"20","20","5001","2013","Ministerul muncii, familiei, protectiei sociale si persoanelor varstnice","TITLUL XII ACTIVE NEFINANCIARE","3746"
"20","20","5001","2013","Ministerul muncii, familiei, protectiei sociale si persoanelor varstnice","TITLUL XV IMPRUMUTURI","350"
"20","20","5601","2013","Ministerul muncii, familiei, protectiei sociale si persoanelor varstnice","TRANSFERURI CU CARACTER GENERAL INTRE DIFERITE NIVELE ALE ADMINISTRATIEI","13519277"
"20","20","5601","2013","Ministerul muncii, familiei, protectiei sociale si persoanelor varstnice","TITLUL VI TRANSFERURI INTRE UNITATI ALE ADMINISTRATIEI PUBLICE","13519277"
"20","20","6801","2013","Ministerul muncii, familiei, protectiei sociale si persoanelor varstnice","ASIGURARI SI ASISTENTA SOCIALA","16921247"
"20","20","6801","2013","Ministerul muncii, familiei, protectiei sociale si persoanelor varstnice","TITLUL I CHELTUIELI DE PERSONAL","214176"
"20","20","6801","2013","Ministerul muncii, familiei, protectiei sociale si persoanelor varstnice","TITLUL II BUNURI SI SERVICII","175736"
"20","20","6801","2013","Ministerul muncii, familiei, protectiei sociale si persoanelor varstnice","TITLUL VI TRANSFERURI INTRE UNITATI ALE ADMINISTRATIEI PUBLICE","2514859"
"20","20","6801","2013","Ministerul muncii, familiei, protectiei sociale si persoanelor varstnice","TITLUL VII ALTE TRANSFERURI","4672"
"20","20","6801","2013","Ministerul muncii, familiei, protectiei sociale si persoanelor varstnice","TITLUL VIII PROIECTE CU FINANTARE DIN FONDURI EXTERNE NERAMBURSABILE (FEN) POSTADERARE","325646"
"20","20","6801","2013","Ministerul muncii, familiei, protectiei sociale si persoanelor varstnice","TITLUL IX ASISTENTA SOCIALA","13572736"
"20","20","6801","2013","Ministerul muncii, familiei, protectiei sociale si persoanelor varstnice","TITLUL X ALTE CHELTUIELI","30600"
"20","20","6801","2013","Ministerul muncii, familiei, protectiei sociale si persoanelor varstnice","TITLUL XI CHELTUIELI AFERENTE PROGRAMELOR CU FINANTARE RAMBURSABILA","78726"
"20","20","6801","2013","Ministerul muncii, familiei, protectiei sociale si persoanelor varstnice","TITLUL XII ACTIVE NEFINANCIARE","3746"
"20","20","6801","2013","Ministerul muncii, familiei, protectiei sociale si persoanelor varstnice","TITLUL XV IMPRUMUTURI","350"
"21","0","5001","2013","Ministerul tineretului si sportului","CHELTUIELI - BUGET DE STAT","302374"
"21","21","5001","2013","Ministerul tineretului si sportului","TITLUL I CHELTUIELI DE PERSONAL","6250"
"21","21","5001","2013","Ministerul tineretului si sportului","TITLUL II BUNURI SI SERVICII","2854"
"21","21","5001","2013","Ministerul tineretului si sportului","TITLUL VI TRANSFERURI INTRE UNITATI ALE ADMINISTRATIEI PUBLICE","158572"
"21","21","5001","2013","Ministerul tineretului si sportului","TITLUL VII ALTE TRANSFERURI","14725"
"21","21","5001","2013","Ministerul tineretului si sportului","TITLUL VIII PROIECTE CU FINANTARE DIN FONDURI EXTERNE NERAMBURSABILE (FEN) POSTADERARE","6236"
"21","21","5001","2013","Ministerul tineretului si sportului","TITLUL IX ASISTENTA SOCIALA","23600"
"21","21","5001","2013","Ministerul tineretului si sportului","TITLUL X ALTE CHELTUIELI","89587"
"21","21","5001","2013","Ministerul tineretului si sportului","TITLUL XII ACTIVE NEFINANCIARE","550"
"21","21","6501","2013","Ministerul tineretului si sportului","INVATAMANT","58915"
"21","21","6501","2013","Ministerul tineretului si sportului","TITLUL VI TRANSFERURI INTRE UNITATI ALE ADMINISTRATIEI PUBLICE","58915"
"21","21","6701","2013","Ministerul tineretului si sportului","CULTURA, RECREERE SI RELIGIE","219859"
"21","21","6701","2013","Ministerul tineretului si sportului","TITLUL I CHELTUIELI DE PERSONAL","6250"
"21","21","6701","2013","Ministerul tineretului si sportului","TITLUL II BUNURI SI SERVICII","2854"
"21","21","6701","2013","Ministerul tineretului si sportului","TITLUL VI TRANSFERURI INTRE UNITATI ALE ADMINISTRATIEI PUBLICE","99657"
"21","21","6701","2013","Ministerul tineretului si sportului","TITLUL VII ALTE TRANSFERURI","14725"
"21","21","6701","2013","Ministerul tineretului si sportului","TITLUL VIII PROIECTE CU FINANTARE DIN FONDURI EXTERNE NERAMBURSABILE (FEN) POSTADERARE","6236"
"21","21","6701","2013","Ministerul tineretului si sportului","TITLUL X ALTE CHELTUIELI","89587"
"21","21","6701","2013","Ministerul tineretului si sportului","TITLUL XII ACTIVE NEFINANCIARE","550"
"21","21","6801","2013","Ministerul tineretului si sportului","ASIGURARI SI ASISTENTA SOCIALA","23600"
"21","21","6801","2013","Ministerul tineretului si sportului","TITLUL IX ASISTENTA SOCIALA","23600"
"22","0","5001","2013","Ministerul agriculturii si dezvoltarii rurale","CHELTUIELI - BUGET DE STAT","5562740"
"22","22","5001","2013","Ministerul agriculturii si dezvoltarii rurale","TITLUL I CHELTUIELI DE PERSONAL","343324"
"22","22","5001","2013","Ministerul agriculturii si dezvoltarii rurale","TITLUL II BUNURI SI SERVICII","129544"
"22","22","5001","2013","Ministerul agriculturii si dezvoltarii rurale","TITLUL III DOBANZI","600"
"22","22","5001","2013","Ministerul agriculturii si dezvoltarii rurale","TITLUL IV SUBVENTII","1364088"
"22","22","5001","2013","Ministerul agriculturii si dezvoltarii rurale","TITLUL VI TRANSFERURI INTRE UNITATI ALE ADMINISTRATIEI PUBLICE","330125"
"22","22","5001","2013","Ministerul agriculturii si dezvoltarii rurale","TITLUL VII ALTE TRANSFERURI","869076"
"22","22","5001","2013","Ministerul agriculturii si dezvoltarii rurale","TITLUL VIII PROIECTE CU FINANTARE DIN FONDURI EXTERNE NERAMBURSABILE (FEN) POSTADERARE","2297055"
"22","22","5001","2013","Ministerul agriculturii si dezvoltarii rurale","TITLUL IX ASISTENTA SOCIALA","20"
"22","22","5001","2013","Ministerul agriculturii si dezvoltarii rurale","TITLUL X ALTE CHELTUIELI","60219"
"22","22","5001","2013","Ministerul agriculturii si dezvoltarii rurale","TITLUL XI CHELTUIELI AFERENTE PROGRAMELOR CU FINANTARE RAMBURSABILA","26389"
"22","22","5001","2013","Ministerul agriculturii si dezvoltarii rurale","TITLUL XII ACTIVE NEFINANCIARE","38700"
"22","22","5001","2013","Ministerul agriculturii si dezvoltarii rurale","TITLUL XV IMPRUMUTURI","100000"
"22","22","5001","2013","Ministerul agriculturii si dezvoltarii rurale","TITLUL XVI RAMBURSARI DE CREDITE","3600"
"22","22","6801","2013","Ministerul agriculturii si dezvoltarii rurale","ASIGURARI SI ASISTENTA SOCIALA","20"
"22","22","6801","2013","Ministerul agriculturii si dezvoltarii rurale","TITLUL IX ASISTENTA SOCIALA","20"
"22","22","8001","2013","Ministerul agriculturii si dezvoltarii rurale","ACTIUNI GENERALE ECONOMICE, COMERCIALE SI DE MUNCA","7547"
"22","22","8001","2013","Ministerul agriculturii si dezvoltarii rurale","TITLUL VII ALTE TRANSFERURI","7547"
"22","22","8301","2013","Ministerul agriculturii si dezvoltarii rurale","AGRICULTURA, SILVICULTURA, PISCICULTURA SI VANATOARE","5526551"
"22","22","8301","2013","Ministerul agriculturii si dezvoltarii rurale","TITLUL I CHELTUIELI DE PERSONAL","343324"
"22","22","8301","2013","Ministerul agriculturii si dezvoltarii rurale","TITLUL II BUNURI SI SERVICII","129544"
"22","22","8301","2013","Ministerul agriculturii si dezvoltarii rurale","TITLUL III DOBANZI","600"
"22","22","8301","2013","Ministerul agriculturii si dezvoltarii rurale","TITLUL IV SUBVENTII","1364088"
"22","22","8301","2013","Ministerul agriculturii si dezvoltarii rurale","TITLUL VI TRANSFERURI INTRE UNITATI ALE ADMINISTRATIEI PUBLICE","301503"
"22","22","8301","2013","Ministerul agriculturii si dezvoltarii rurale","TITLUL VII ALTE TRANSFERURI","861529"
"22","22","8301","2013","Ministerul agriculturii si dezvoltarii rurale","TITLUL VIII PROIECTE CU FINANTARE DIN FONDURI EXTERNE NERAMBURSABILE (FEN) POSTADERARE","2297055"
"22","22","8301","2013","Ministerul agriculturii si dezvoltarii rurale","TITLUL X ALTE CHELTUIELI","60219"
"22","22","8301","2013","Ministerul agriculturii si dezvoltarii rurale","TITLUL XI CHELTUIELI AFERENTE PROGRAMELOR CU FINANTARE RAMBURSABILA","26389"
"22","22","8301","2013","Ministerul agriculturii si dezvoltarii rurale","TITLUL XII ACTIVE NEFINANCIARE","38700"
"22","22","8301","2013","Ministerul agriculturii si dezvoltarii rurale","TITLUL XV IMPRUMUTURI","100000"
"22","22","8301","2013","Ministerul agriculturii si dezvoltarii rurale","TITLUL XVI RAMBURSARI DE CREDITE","3600"
"22","22","8601","2013","Ministerul agriculturii si dezvoltarii rurale","CERCETARE SI DEZVOLTARE IN DOMENIUL ECONOMIC","28622"
"22","22","8601","2013","Ministerul agriculturii si dezvoltarii rurale","TITLUL VI TRANSFERURI INTRE UNITATI ALE ADMINISTRATIEI PUBLICE","28622"
"23","0","5001","2013","Ministerul mediului si schimbarilor climatice","CHELTUIELI - BUGET DE STAT","2084271"
"23","23","5001","2013","Ministerul mediului si schimbarilor climatice","TITLUL I CHELTUIELI DE PERSONAL","149731"
"23","23","5001","2013","Ministerul mediului si schimbarilor climatice","TITLUL II BUNURI SI SERVICII","100281"
"23","23","5001","2013","Ministerul mediului si schimbarilor climatice","TITLUL III DOBANZI","10300"
"23","23","5001","2013","Ministerul mediului si schimbarilor climatice","TITLUL VI TRANSFERURI INTRE UNITATI ALE ADMINISTRATIEI PUBLICE","36610"
"23","23","5001","2013","Ministerul mediului si schimbarilor climatice","TITLUL VII ALTE TRANSFERURI","72504"
"23","23","5001","2013","Ministerul mediului si schimbarilor climatice","TITLUL VIII PROIECTE CU FINANTARE DIN FONDURI EXTERNE NERAMBURSABILE (FEN) POSTADERARE","1463136"
"23","23","5001","2013","Ministerul mediului si schimbarilor climatice","TITLUL X ALTE CHELTUIELI","3256"
"23","23","5001","2013","Ministerul mediului si schimbarilor climatice","TITLUL XI CHELTUIELI AFERENTE PROGRAMELOR CU FINANTARE RAMBURSABILA","108552"
"23","23","5001","2013","Ministerul mediului si schimbarilor climatice","TITLUL XII ACTIVE NEFINANCIARE","93401"
"23","23","5001","2013","Ministerul mediului si schimbarilor climatice","TITLUL XVI RAMBURSARI DE CREDITE","46500"
"23","23","7001","2013","Ministerul mediului si schimbarilor climatice","LOCUINTE, SERVICII SI DEZVOLTARE PUBLICA","349583"
"23","23","7001","2013","Ministerul mediului si schimbarilor climatice","TITLUL II BUNURI SI SERVICII","7000"
"23","23","7001","2013","Ministerul mediului si schimbarilor climatice","TITLUL VII ALTE TRANSFERURI","5000"
"23","23","7001","2013","Ministerul mediului si schimbarilor climatice","TITLUL VIII PROIECTE CU FINANTARE DIN FONDURI EXTERNE NERAMBURSABILE (FEN) POSTADERARE","200000"
"23","23","7001","2013","Ministerul mediului si schimbarilor climatice","TITLUL XI CHELTUIELI AFERENTE PROGRAMELOR CU FINANTARE RAMBURSABILA","97552"
"23","23","7001","2013","Ministerul mediului si schimbarilor climatice","TITLUL XII ACTIVE NEFINANCIARE","40031"
"23","23","7401","2013","Ministerul mediului si schimbarilor climatice","PROTECTIA MEDIULUI","1613472"
"23","23","7401","2013","Ministerul mediului si schimbarilor climatice","TITLUL I CHELTUIELI DE PERSONAL","130910"
"23","23","7401","2013","Ministerul mediului si schimbarilor climatice","TITLUL II BUNURI SI SERVICII","38206"
"23","23","7401","2013","Ministerul mediului si schimbarilor climatice","TITLUL III DOBANZI","10300"
"23","23","7401","2013","Ministerul mediului si schimbarilor climatice","TITLUL VI TRANSFERURI INTRE UNITATI ALE ADMINISTRATIEI PUBLICE","36610"
"23","23","7401","2013","Ministerul mediului si schimbarilor climatice","TITLUL VII ALTE TRANSFERURI","43004"
"23","23","7401","2013","Ministerul mediului si schimbarilor climatice","TITLUL VIII PROIECTE CU FINANTARE DIN FONDURI EXTERNE NERAMBURSABILE (FEN) POSTADERARE","1256986"
"23","23","7401","2013","Ministerul mediului si schimbarilor climatice","TITLUL X ALTE CHELTUIELI","2756"
"23","23","7401","2013","Ministerul mediului si schimbarilor climatice","TITLUL XII ACTIVE NEFINANCIARE","48200"
"23","23","7401","2013","Ministerul mediului si schimbarilor climatice","TITLUL XVI RAMBURSARI DE CREDITE","46500"
"23","23","8001","2013","Ministerul mediului si schimbarilor climatice","ACTIUNI GENERALE ECONOMICE, COMERCIALE SI DE MUNCA","45405"
"23","23","8001","2013","Ministerul mediului si schimbarilor climatice","TITLUL II BUNURI SI SERVICII","44905"
"23","23","8001","2013","Ministerul mediului si schimbarilor climatice","TITLUL VII ALTE TRANSFERURI","500"
"23","23","8301","2013","Ministerul mediului si schimbarilor climatice","AGRICULTURA, SILVICULTURA, PISCICULTURA SI VANATOARE","75811"
"23","23","8301","2013","Ministerul mediului si schimbarilor climatice","TITLUL I CHELTUIELI DE PERSONAL","18821"
"23","23","8301","2013","Ministerul mediului si schimbarilor climatice","TITLUL II BUNURI SI SERVICII","10170"
"23","23","8301","2013","Ministerul mediului si schimbarilor climatice","TITLUL VII ALTE TRANSFERURI","24000"
"23","23","8301","2013","Ministerul mediului si schimbarilor climatice","TITLUL VIII PROIECTE CU FINANTARE DIN FONDURI EXTERNE NERAMBURSABILE (FEN) POSTADERARE","6150"
"23","23","8301","2013","Ministerul mediului si schimbarilor climatice","TITLUL X ALTE CHELTUIELI","500"
